Frame,Time (Seconds),QX,QY,QZ,QW,X,Y,Z
316,2.633333,0.002180,-0.015939,-0.990650,0.135478,17.041107,47.680669,13.637753
317,2.641667,0.002178,-0.015919,-0.990645,0.135517,17.033859,47.626436,13.623997
318,2.650000,0.002176,-0.015900,-0.990640,0.135552,17.027360,47.578169,13.612068
319,2.658333,0.002174,-0.015882,-0.990636,0.135587,17.021024,47.529906,13.599943
320,2.666667,0.002172,-0.015861,-0.990631,0.135627,17.013915,47.475599,13.586405
321,2.675000,0.002170,-0.015843,-0.990626,0.135663,17.007195,47.427252,13.574852
322,2.683333,0.002168,-0.015824,-0.990621,0.135700,17.000732,47.379303,13.563414
323,2.691667,0.002165,-0.015803,-0.990616,0.135741,16.994179,47.325401,13.550497
324,2.700000,0.002163,-0.015784,-0.990611,0.135779,16.988353,47.277473,13.538802
325,2.708333,0.002161,-0.015765,-0.990606,0.135816,16.982556,47.229745,13.527131
326,2.716667,0.002159,-0.015743,-0.990601,0.135859,16.975637,47.176162,13.513974
327,2.725000,0.002157,-0.015724,-0.990596,0.135898,16.969187,47.128677,13.502274
328,2.733333,0.002155,-0.015704,-0.990591,0.135937,16.962494,47.081252,13.490281
329,2.741667,0.002153,-0.015682,-0.990585,0.135981,16.954908,47.027847,13.476815
330,2.750000,0.002151,-0.015662,-0.990580,0.136021,16.948291,46.980702,13.464846
331,2.758333,0.002149,-0.015642,-0.990575,0.136061,16.941357,46.933667,13.453110
332,2.766667,0.002146,-0.015620,-0.990569,0.136107,16.933360,46.880625,13.440266
333,2.775000,0.002144,-0.015600,-0.990563,0.136148,16.926178,46.833179,13.428966
334,2.783333,0.002142,-0.015579,-0.990558,0.136190,16.919104,46.785455,13.417583
335,2.791667,0.002140,-0.015557,-0.990552,0.136237,16.911368,46.731538,13.404873
336,2.800000,0.002137,-0.015536,-0.990546,0.136279,16.904498,46.683761,13.394010
337,2.808333,0.002135,-0.015516,-0.990541,0.136322,16.897677,46.636117,13.383710
338,2.816667,0.002133,-0.015492,-0.990534,0.136371,16.889587,46.582659,13.372333
339,2.825000,0.002131,-0.015472,-0.990529,0.136415,16.882455,46.535370,13.362132
340,2.833333,0.002129,-0.015451,-0.990523,0.136459,16.875314,46.488045,13.351655
341,2.841667,0.002126,-0.015427,-0.990516,0.136509,16.867619,46.435109,13.340308
342,2.850000,0.002124,-0.015407,-0.990511,0.136554,16.860349,46.388101,13.329958
343,2.858333,0.002122,-0.015386,-0.990505,0.136599,16.852810,46.340835,13.319731
344,2.866667,0.002119,-0.015362,-0.990498,0.136651,16.844557,46.287286,13.308209
345,2.875000,0.002117,-0.015341,-0.990492,0.136697,16.837212,46.239829,13.297778
346,2.883333,0.002115,-0.015319,-0.990486,0.136743,16.830052,46.191981,13.287396
347,2.891667,0.002112,-0.015296,-0.990479,0.136796,16.821990,46.138045,13.275615
348,2.900000,0.002110,-0.015274,-0.990473,0.136844,16.815400,46.090075,13.264927
349,2.908333,0.002108,-0.015253,-0.990466,0.136891,16.808718,46.042177,13.253927
350,2.916667,0.002106,-0.015228,-0.990459,0.136946,16.801283,45.988289,13.241288
351,2.925000,0.002103,-0.015207,-0.990453,0.136994,16.794868,45.940553,13.230313
352,2.933333,0.002101,-0.015185,-0.990446,0.137044,16.788710,45.892894,13.218941
353,2.941667,0.002099,-0.015160,-0.990439,0.137099,16.781177,45.839704,13.205807
354,2.950000,0.002096,-0.015138,-0.990432,0.137149,16.774261,45.792377,13.194558
355,2.958333,0.002094,-0.015116,-0.990426,0.137200,16.767211,45.744881,13.183883
356,2.966667,0.002091,-0.015091,-0.990418,0.137257,16.759330,45.691411,13.171645
357,2.975000,0.002089,-0.015068,-0.990412,0.137308,16.752132,45.643835,13.160908
358,2.983333,0.002087,-0.015046,-0.990405,0.137360,16.744781,45.596033,13.149964
359,2.991667,0.002084,-0.015021,-0.990397,0.137418,16.735708,45.542248,13.137599
360,3.000000,0.002082,-0.014998,-0.990390,0.137471,16.727398,45.494820,13.126938
361,3.008333,0.002079,-0.014975,-0.990383,0.137523,16.718896,45.447607,13.116948
362,3.016667,0.002077,-0.014949,-0.990375,0.137583,16.709388,45.394598,13.105489
363,3.025000,0.002074,-0.014927,-0.990368,0.137637,16.700483,45.347486,13.094989
364,3.033333,0.002072,-0.014904,-0.990361,0.137691,16.691427,45.300109,13.084148
365,3.041667,0.002069,-0.014877,-0.990353,0.137752,16.681377,45.246464,13.071917
366,3.050000,0.002067,-0.014854,-0.990346,0.137807,16.673031,45.198745,13.061062
367,3.058333,0.002065,-0.014831,-0.990338,0.137863,16.664883,45.150425,13.050124
368,3.066667,0.002062,-0.014805,-0.990330,0.137925,16.655584,45.095526,13.037996
369,3.075000,0.002059,-0.014781,-0.990322,0.137981,16.647495,45.046872,13.026952
370,3.083333,0.002057,-0.014757,-0.990315,0.138038,16.639569,44.997814,13.015523
371,3.091667,0.002054,-0.014731,-0.990306,0.138102,16.630657,44.941964,13.002347
372,3.100000,0.002052,-0.014707,-0.990299,0.138159,16.622602,44.891736,12.990631
373,3.108333,0.002049,-0.014683,-0.990291,0.138216,16.614397,44.841027,12.978915
374,3.116667,0.002046,-0.014656,-0.990282,0.138282,16.605295,44.783947,12.965858
375,3.125000,0.002044,-0.014631,-0.990275,0.138340,16.597596,44.733226,12.953967
376,3.133333,0.002041,-0.014607,-0.990267,0.138399,16.589929,44.682081,12.941844
377,3.141667,0.002039,-0.014579,-0.990258,0.138465,16.581284,44.624298,12.928004
378,3.150000,0.002036,-0.014555,-0.990250,0.138525,16.573620,44.573059,12.915689
379,3.158333,0.002033,-0.014530,-0.990242,0.138585,16.565612,44.521667,12.903446
380,3.166667,0.002031,-0.014502,-0.990233,0.138652,16.556648,44.463631,12.889487
381,3.175000,0.002028,-0.014476,-0.990225,0.138713,16.548744,44.411850,12.877047
382,3.183333,0.002025,-0.014451,-0.990217,0.138774,16.540864,44.359880,12.864377
383,3.191667,0.002022,-0.014422,-0.990207,0.138843,16.532080,44.301591,12.850306
384,3.200000,0.002020,-0.014397,-0.990199,0.138905,16.524435,44.250234,12.837985
385,3.208333,0.002017,-0.014371,-0.990191,0.138968,16.516778,44.198898,12.825931
386,3.216667,0.002014,-0.014342,-0.990181,0.139038,16.508100,44.141259,12.812712
387,3.225000,0.002011,-0.014315,-0.990173,0.139101,16.500520,44.090055,12.801316
388,3.233333,0.002008,-0.014289,-0.990164,0.139165,16.493261,44.038858,12.789312
389,3.241667,0.002005,-0.014260,-0.990154,0.139237,16.484815,43.981701,12.775864
390,3.250000,0.002002,-0.014233,-0.990146,0.139301,16.477281,43.930858,12.763779
391,3.258333,0.002000,-0.014206,-0.990137,0.139366,16.469571,43.879797,12.751535
392,3.266667,0.001996,-0.014176,-0.990127,0.139439,16.460905,43.821931,12.737206
393,3.275000,0.001994,-0.014149,-0.990118,0.139505,16.453202,43.770172,12.724290
394,3.283333,0.001991,-0.014122,-0.990109,0.139571,16.445273,43.718432,12.711093
395,3.291667,0.001987,-0.014091,-0.990099,0.139646,16.436050,43.660433,12.696221
396,3.300000,0.001985,-0.014064,-0.990090,0.139713,16.427910,43.609079,12.683118
397,3.308333,0.001982,-0.014036,-0.990081,0.139780,16.419642,43.557643,12.669972
398,3.316667,0.001978,-0.014004,-0.990071,0.139856,16.410720,43.499567,12.655162
399,3.325000,0.001975,-0.013976,-0.990062,0.139925,16.402825,43.447781,12.642421
400,3.333333,0.001972,-0.013948,-0.990052,0.139993,16.394657,43.396044,12.629705
401,3.341667,0.001969,-0.013916,-0.990042,0.140071,16.385134,43.337701,12.615623
402,3.350000,0.001966,-0.013887,-0.990032,0.140140,16.376451,43.285797,12.602885
403,3.358333,0.001963,-0.013858,-0.990023,0.140210,16.367939,43.233499,12.589910
404,3.366667,0.001959,-0.013826,-0.990012,0.140289,16.358403,43.174341,12.575269
405,3.375000,0.001956,-0.013796,-0.990002,0.140360,16.349912,43.122272,12.562159
406,3.383333,0.001953,-0.013767,-0.989993,0.140431,16.341353,43.070323,12.548589
407,3.391667,0.001949,-0.013734,-0.989982,0.140512,16.331518,43.012180,12.532944
408,3.400000,0.001946,-0.013704,-0.989972,0.140584,16.322567,42.960538,12.518966
409,3.408333,0.001943,-0.013674,-0.989962,0.140657,16.313456,42.909124,12.505109
410,3.416667,0.001939,-0.013639,-0.989951,0.140739,16.303027,42.851815,12.489281
411,3.425000,0.001936,-0.013609,-0.989941,0.140812,16.293563,42.800912,12.475381
412,3.433333,0.001932,-0.013578,-0.989931,0.140886,16.283969,42.750015,12.461705
413,3.441667,0.001929,-0.013543,-0.989919,0.140969,16.272888,42.692670,12.446044
414,3.450000,0.001925,-0.013512,-0.989909,0.141044,16.263180,42.641450,12.431958
415,3.458333,0.001922,-0.013480,-0.989899,0.141119,16.253382,42.590311,12.417844
416,3.466667,0.001918,-0.013445,-0.989887,0.141204,16.242113,42.532983,12.401424
417,3.475000,0.001914,-0.013413,-0.989877,0.141280,16.231921,42.482123,12.386698
418,3.483333,0.001911,-0.013380,-0.989867,0.141356,16.222076,42.431555,12.372142
419,3.491667,0.001907,-0.013344,-0.989855,0.141442,16.211365,42.374681,12.355689
420,3.500000,0.001903,-0.013311,-0.989844,0.141519,16.201638,42.324318,12.340990
421,3.508333,0.001899,-0.013278,-0.989834,0.141597,16.191469,42.273980,12.326261
422,3.516667,0.001895,-0.013241,-0.989821,0.141685,16.179970,42.217551,12.309359
423,3.525000,0.001892,-0.013207,-0.989811,0.141763,16.169765,42.167536,12.294414
424,3.533333,0.001888,-0.013173,-0.989800,0.141841,16.159574,42.117882,12.279533
425,3.541667,0.001883,-0.013135,-0.989788,0.141930,16.148197,42.062456,12.262843
426,3.550000,0.001880,-0.013100,-0.989777,0.142010,16.138208,42.013106,12.247883
427,3.558333,0.001876,-0.013065,-0.989766,0.142090,16.128263,41.964117,12.232790
428,3.566667,0.001871,-0.013026,-0.989753,0.142180,16.117011,41.908930,12.215732
429,3.575000,0.001867,-0.012991,-0.989742,0.142260,16.106704,41.859383,12.200438
430,3.583333,0.001863,-0.012955,-0.989731,0.142341,16.096437,41.809692,12.185577
431,3.591667,0.001859,-0.012915,-0.989718,0.142433,16.084541,41.753266,12.169222
432,3.600000,0.001854,-0.012879,-0.989707,0.142514,16.074019,41.702961,12.154728
433,3.608333,0.001850,-0.012842,-0.989696,0.142596,16.063528,41.652384,12.140224
434,3.616667,0.001846,-0.012801,-0.989683,0.142689,16.051797,41.595239,12.123655
435,3.625000,0.001841,-0.012764,-0.989672,0.142772,16.041268,41.544301,12.109191
436,3.633333,0.001837,-0.012727,-0.989660,0.142855,16.030813,41.493316,12.094933
437,3.641667,0.001832,-0.012685,-0.989647,0.142949,16.019106,41.435849,12.079013
438,3.650000,0.001828,-0.012647,-0.989636,0.143032,16.008600,41.384813,12.065275
439,3.658333,0.001823,-0.012609,-0.989624,0.143116,15.997944,41.333939,12.052147
440,3.666667,0.001819,-0.012566,-0.989611,0.143211,15.985921,41.277436,12.037626
441,3.675000,0.001814,-0.012528,-0.989599,0.143296,15.975119,41.227561,12.025060
442,3.683333,0.001810,-0.012489,-0.989587,0.143381,15.964524,41.178151,12.012404
443,3.691667,0.001804,-0.012446,-0.989574,0.143477,15.953151,41.122611,11.998057
444,3.700000,0.001800,-0.012407,-0.989562,0.143563,15.942960,41.073277,11.985065
445,3.708333,0.001795,-0.012368,-0.989550,0.143649,15.932360,41.023930,11.972127
446,3.716667,0.001790,-0.012324,-0.989536,0.143746,15.920157,40.968818,11.957331
447,3.725000,0.001786,-0.012284,-0.989524,0.143833,15.909054,40.919527,11.944063
448,3.733333,0.001781,-0.012244,-0.989512,0.143920,15.897749,40.870279,11.930822
449,3.741667,0.001776,-0.012199,-0.989498,0.144018,15.884207,40.814697,11.915832
450,3.750000,0.001771,-0.012159,-0.989486,0.144105,15.872074,40.765352,11.902605
451,3.758333,0.001766,-0.012119,-0.989474,0.144193,15.859626,40.716217,11.889334
452,3.766667,0.001761,-0.012073,-0.989460,0.144293,15.845528,40.660526,11.874124
453,3.775000,0.001756,-0.012032,-0.989447,0.144381,15.832782,40.610889,11.860558
454,3.783333,0.001751,-0.011991,-0.989435,0.144470,15.819909,40.560967,11.846365
455,3.791667,0.001745,-0.011944,-0.989421,0.144570,15.805216,40.504646,11.830164
456,3.800000,0.001740,-0.011902,-0.989408,0.144659,15.792013,40.454503,11.815639
457,3.808333,0.001735,-0.011860,-0.989396,0.144749,15.778740,40.404532,11.800861
458,3.816667,0.001729,-0.011813,-0.989382,0.144850,15.763328,40.348110,11.784164
459,3.825000,0.001724,-0.011770,-0.989369,0.144940,15.749608,40.298249,11.769720
460,3.833333,0.001719,-0.011727,-0.989356,0.145030,15.736090,40.248624,11.755530
461,3.841667,0.001713,-0.011679,-0.989342,0.145132,15.721493,40.193101,11.739789
462,3.850000,0.001708,-0.011635,-0.989329,0.145222,15.708692,40.143719,11.726073
463,3.858333,0.001703,-0.011592,-0.989316,0.145313,15.696071,40.094112,11.712585
464,3.866667,0.001697,-0.011542,-0.989302,0.145416,15.681385,40.038210,11.697560
465,3.875000,0.001691,-0.011498,-0.989289,0.145507,15.667787,39.988279,11.684092
466,3.883333,0.001686,-0.011454,-0.989276,0.145598,15.654064,39.938379,11.670751
467,3.891667,0.001680,-0.011403,-0.989261,0.145701,15.638740,39.882447,11.655875
468,3.900000,0.001674,-0.011359,-0.989248,0.145793,15.624922,39.832466,11.642697
469,3.908333,0.001668,-0.011313,-0.989235,0.145885,15.611201,39.782425,11.629554
470,3.916667,0.001662,-0.011262,-0.989221,0.145989,15.595476,39.726072,11.614588
471,3.925000,0.001656,-0.011217,-0.989208,0.146081,15.581443,39.675832,11.601223
472,3.933333,0.001651,-0.011171,-0.989195,0.146174,15.567775,39.625383,11.587801
473,3.941667,0.001644,-0.011119,-0.989180,0.146278,15.552673,39.568201,11.572527
474,3.950000,0.001638,-0.011073,-0.989167,0.146370,15.539399,39.517514,11.559181
475,3.958333,0.001633,-0.011026,-0.989153,0.146463,15.526467,39.466949,11.545887
476,3.966667,0.001626,-0.010973,-0.989138,0.146568,15.511719,39.410015,11.530646
477,3.975000,0.001620,-0.010926,-0.989125,0.146661,15.498880,39.359247,11.517338
478,3.983333,0.001614,-0.010879,-0.989112,0.146754,15.486006,39.308727,11.503957
479,3.991667,0.001607,-0.010825,-0.989097,0.146860,15.470957,39.252012,11.488372
480,4.000000,0.001601,-0.010777,-0.989083,0.146953,15.457750,39.201380,11.474268
481,4.008333,0.001595,-0.010729,-0.989070,0.147047,15.444707,39.150816,11.460224
482,4.016667,0.001588,-0.010674,-0.989055,0.147152,15.429951,39.093866,11.444440
483,4.025000,0.001582,-0.010626,-0.989042,0.147246,15.416580,39.043299,11.430465
484,4.033333,0.001576,-0.010577,-0.989028,0.147340,15.403307,38.992794,11.416492
485,4.041667,0.001569,-0.010521,-0.989013,0.147446,15.387972,38.935454,11.400930
486,4.050000,0.001562,-0.010471,-0.988999,0.147540,15.373646,38.884277,11.387143
487,4.058333,0.001556,-0.010421,-0.988986,0.147635,15.358843,38.833345,11.373535
488,4.066667,0.001548,-0.010365,-0.988971,0.147741,15.341660,38.775902,11.357940
489,4.075000,0.001542,-0.010314,-0.988957,0.147836,15.326157,38.725036,11.344106
490,4.083333,0.001535,-0.010263,-0.988943,0.147930,15.310737,38.674338,11.330065
491,4.091667,0.001528,-0.010206,-0.988928,0.148037,15.293760,38.617662,11.313942
492,4.100000,0.001521,-0.010154,-0.988914,0.148132,15.279067,38.567478,11.299662
493,4.108333,0.001514,-0.010102,-0.988901,0.148227,15.264786,38.516975,11.284947
494,4.116667,0.001507,-0.010043,-0.988885,0.148334,15.248809,38.460044,11.267975
495,4.125000,0.001500,-0.009991,-0.988872,0.148429,15.234157,38.409534,11.252811
496,4.133333,0.001493,-0.009938,-0.988858,0.148524,15.219043,38.358822,11.237842
497,4.141667,0.001485,-0.009878,-0.988842,0.148631,15.201770,38.301865,11.220715
498,4.150000,0.001478,-0.009824,-0.988829,0.148726,15.186594,38.251316,11.205213
499,4.158333,0.001470,-0.009770,-0.988815,0.148821,15.171437,38.200769,11.189575
500,4.166667,0.001463,-0.009716,-0.988801,0.148916,15.156148,38.150316,11.174182
501,4.175000,0.001455,-0.009654,-0.988785,0.149024,15.138812,38.094027,11.156876
502,4.183333,0.001448,-0.009599,-0.988772,0.149119,15.123591,38.044105,11.141570
503,4.191667,0.001440,-0.009543,-0.988758,0.149214,15.108925,37.994090,11.126648
504,4.200000,0.001432,-0.009480,-0.988742,0.149322,15.092699,37.938081,11.109668
505,4.208333,0.001424,-0.009424,-0.988728,0.149417,15.078404,37.888408,11.094252
506,4.216667,0.001416,-0.009367,-0.988714,0.149512,15.064119,37.838535,11.079239
507,4.225000,0.001408,-0.009303,-0.988699,0.149620,15.047942,37.782490,11.062140
508,4.233333,0.001400,-0.009245,-0.988685,0.149715,15.033708,37.732637,11.047120
509,4.241667,0.001392,-0.009187,-0.988671,0.149811,15.019545,37.682746,11.031715
510,4.250000,0.001383,-0.009122,-0.988655,0.149918,15.003690,37.626570,11.014855
511,4.258333,0.001375,-0.009063,-0.988641,0.150013,14.989704,37.576681,10.999918
512,4.266667,0.001367,-0.009004,-0.988628,0.150109,14.975875,37.526469,10.984784
513,4.275000,0.001358,-0.008937,-0.988612,0.150216,14.960271,37.469953,10.967736
514,4.283333,0.001350,-0.008877,-0.988598,0.150312,14.946516,37.419709,10.952747
515,4.291667,0.001341,-0.008816,-0.988584,0.150407,14.932519,37.369571,10.937968
516,4.300000,0.001332,-0.008748,-0.988568,0.150514,14.915828,37.312851,10.921445
517,4.308333,0.001324,-0.008687,-0.988554,0.150610,14.900059,37.262308,10.906836
518,4.316667,0.001315,-0.008626,-0.988540,0.150705,14.883906,37.211529,10.892117
519,4.325000,0.001305,-0.008556,-0.988524,0.150813,14.865960,37.154435,10.875644
520,4.333333,0.001297,-0.008494,-0.988510,0.150908,14.850047,37.103702,10.860966
521,4.341667,0.001288,-0.008431,-0.988496,0.151004,14.834197,37.052976,10.846382
522,4.350000,0.001278,-0.008360,-0.988481,0.151111,14.816265,36.996151,10.829864
523,4.358333,0.001269,-0.008297,-0.988467,0.151206,14.800448,36.945755,10.815312
524,4.366667,0.001260,-0.008233,-0.988453,0.151302,14.784090,36.895255,10.801024
525,4.375000,0.001250,-0.008161,-0.988437,0.151409,14.765575,36.838853,10.785200
526,4.383333,0.001241,-0.008096,-0.988423,0.151504,14.749151,36.789018,10.771144
527,4.391667,0.001232,-0.008031,-0.988409,0.151599,14.732464,36.739341,10.756733
528,4.400000,0.001221,-0.007958,-0.988393,0.151706,14.714089,36.683646,10.740207
529,4.408333,0.001212,-0.007892,-0.988379,0.151802,14.697716,36.634024,10.725493
530,4.416667,0.001203,-0.007826,-0.988365,0.151897,14.681060,36.584630,10.710661
531,4.425000,0.001192,-0.007751,-0.988349,0.152003,14.662305,36.529331,10.693921
532,4.433333,0.001182,-0.007684,-0.988335,0.152098,14.645804,36.480127,10.678952
533,4.441667,0.001173,-0.007616,-0.988321,0.152193,14.629069,36.430732,10.663564
534,4.450000,0.001162,-0.007540,-0.988305,0.152300,14.610534,36.374864,10.646184
535,4.458333,0.001152,-0.007471,-0.988291,0.152394,14.593651,36.324796,10.630922
536,4.466667,0.001142,-0.007402,-0.988277,0.152489,14.576797,36.274600,10.615564
537,4.475000,0.001131,-0.007324,-0.988261,0.152595,14.558500,36.218464,10.598393
538,4.483333,0.001121,-0.007254,-0.988247,0.152689,14.542416,36.168664,10.583020
539,4.491667,0.001111,-0.007184,-0.988233,0.152783,14.526319,36.118658,10.567995
540,4.500000,0.001099,-0.007104,-0.988217,0.152889,14.508305,36.062430,10.550882
541,4.508333,0.001089,-0.007033,-0.988203,0.152983,14.492775,36.012425,10.535691
542,4.516667,0.001078,-0.006961,-0.988189,0.153077,14.477441,35.962039,10.520567
543,4.525000,0.001066,-0.006880,-0.988173,0.153182,14.460466,35.904990,10.503641
544,4.533333,0.001056,-0.006807,-0.988159,0.153276,14.445166,35.854290,10.488793
545,4.541667,0.001045,-0.006734,-0.988145,0.153369,14.430032,35.803156,10.473995
546,4.550000,0.001033,-0.006651,-0.988130,0.153475,14.413588,35.745325,10.457398
547,4.558333,0.001022,-0.006577,-0.988116,0.153568,14.398665,35.694173,10.442643
548,4.566667,0.001011,-0.006502,-0.988102,0.153661,14.383716,35.643148,10.427999
549,4.575000,0.000999,-0.006418,-0.988086,0.153766,14.366781,35.586223,10.411853
